avatar_url,city,comments_count,country_code,created_at,creator_subscriptions,description,followers_count,followings_count,first_name,full_name,groups_count,id,kind,last_modified,last_name,likes_count,playlist_likes_count,permalink,permalink_url,playlist_count,reposts_count,track_count,uri,urn,username,verified,visuals,station_urn,station_permalink,creator_subscription.product.id,badges.pro,badges.pro_unlimited,badges.verified,visuals.urn,visuals.enabled,visuals.visuals,visuals.tracking
https://a1.sndcdn.com/images/default_avatar_large.png,,1,,2008-10-09T22:38:41Z,[{'product': {'id': 'free'}}],,12,25,,,0,19416,user,2016-12-21T08:56:30Z,,12,0,andreasm,https://soundcloud.com/andreasm,2,,0,https://api.soundcloud.com/users/19416,soundcloud:users:19416,andreasm,False,,soundcloud:system-playlists:artist-stations:19416,artist-stations:19416,free,False,False,False,,,,
https://a1.sndcdn.com/images/default_avatar_large.png,,0,,2008-10-09T22:39:48Z,[{'product': {'id': 'free'}}],,6,3,,,0,19417,user,2017-04-10T14:59:07Z,,0,0,hermanolsson,https://soundcloud.com/hermanolsson,0,,0,https://api.soundcloud.com/users/19417,soundcloud:users:19417,hermanolsson,False,,soundcloud:system-playlists:artist-stations:19417,artist-stations:19417,free,False,False,False,,,,
https://a1.sndcdn.com/images/default_avatar_large.png,,0,,2008-10-09T22:40:12Z,[{'product': {'id': 'free'}}],,10,0,,,0,19418,user,2008-10-09T22:42:36Z,,0,0,atdt,https://soundcloud.com/atdt,0,,0,https://api.soundcloud.com/users/19418,soundcloud:users:19418,atdt,False,,soundcloud:system-playlists:artist-stations:19418,artist-stations:19418,free,False,False,False,,,,
https://i1.sndcdn.com/avatars-000064150298-frqbnk-large.jpg,Sydney,51,AU,2008-10-09T22:41:16Z,[{'product': {'id': 'free'}}],Sydney masssifff!,282,718,Alf,Alf Nguyen,0,19419,user,2017-12-10T11:15:16Z,Nguyen,191,11,firstgrandson,https://soundcloud.com/firstgrandson,0,,12,https://api.soundcloud.com/users/19419,soundcloud:users:19419,FirstGrandson (A.L.F.),False,,soundcloud:system-playlists:artist-stations:19419,artist-stations:19419,free,False,False,False,soundcloud:users:19419,True,"[{'urn': 'soundcloud:visuals:13359830', 'entry_time': 0, 'visual_url': 'https://i1.sndcdn.com/visuals-000000019419-aFHjFf-original.jpg'}]",
https://a1.sndcdn.com/images/default_avatar_large.png,,0,,2008-10-09T22:45:11Z,[{'product': {'id': 'free'}}],,1,0,,,0,19420,user,2019-02-28T19:16:15Z,,0,0,elaptro,https://soundcloud.com/elaptro,0,,0,https://api.soundcloud.com/users/19420,soundcloud:users:19420,elaptro,False,,soundcloud:system-playlists:artist-stations:19420,artist-stations:19420,free,False,False,False,,,,
https://i1.sndcdn.com/avatars-000000085868-bd63a5-large.jpg,,0,,2008-10-09T22:46:24Z,[{'product': {'id': 'free'}}],,7,2,,,0,19421,user,2012-11-15T10:41:06Z,,0,0,hyltontony,https://soundcloud.com/hyltontony,0,,0,https://api.soundcloud.com/users/19421,soundcloud:users:19421,Tony Hylton,False,,soundcloud:system-playlists:artist-stations:19421,artist-stations:19421,free,False,False,False,,,,
https://a1.sndcdn.com/images/default_avatar_large.png,,0,,2008-10-09T22:49:49Z,[{'product': {'id': 'free'}}],,0,0,,,0,19424,user,2008-10-09T22:49:49Z,,0,0,bodil,https://soundcloud.com/bodil,0,,0,https://api.soundcloud.com/users/19424,soundcloud:users:19424,bodil,False,,soundcloud:system-playlists:artist-stations:19424,artist-stations:19424,free,False,False,False,,,,
https://i1.sndcdn.com/avatars-000000085852-179e56-large.jpg,,0,,2008-10-09T22:54:06Z,[{'product': {'id': 'free'}}],wtf? ftw!,21,19,,,0,19426,user,2017-04-10T14:59:11Z,,7,0,bakke,https://soundcloud.com/bakke,0,,0,https://api.soundcloud.com/users/19426,soundcloud:users:19426,bakke,False,,soundcloud:system-playlists:artist-stations:19426,artist-stations:19426,free,False,False,False,,,,
https://a1.sndcdn.com/images/default_avatar_large.png,,0,,2008-10-09T22:55:26Z,[{'product': {'id': 'free'}}],,1,0,,,0,19427,user,2008-10-09T22:55:26Z,,0,0,xthealternativede,https://soundcloud.com/xthealternativede,0,,0,https://api.soundcloud.com/users/19427,soundcloud:users:19427,xthealternativede,False,,soundcloud:system-playlists:artist-stations:19427,artist-stations:19427,free,False,False,False,,,,
https://i1.sndcdn.com/avatars-000058638381-ixipah-large.jpg,Groningen,337,NL,2008-10-09T22:56:48Z,[{'product': {'id': 'creator-pro'}}],"<b>contact : prosmack@gmail.com</b>&#13;
&#13;",1210,2001,,,0,19428,user,2018-05-10T11:19:49Z,,1447,73,prosmack,https://soundcloud.com/prosmack,0,,30,https://api.soundcloud.com/users/19428,soundcloud:users:19428,Luitzen,False,,soundcloud:system-playlists:artist-stations:19428,artist-stations:19428,creator-pro,True,False,False,,,,
